ID	Seed	Sample	pdockq	ppv	pdockq2	pae	plddt	ptm	iptm	ranking_score	correct_result
7egs	4	3	0.2654437877120016	0.78549007	[0.40472009243217844, 0.4601163606209774]	[0.7799912502440708, 0.8332180192920525]	[94.5032142857143, 91.55928571428569]	0.86	0.68	0.74	1
7egs	4	4	0.2768732749265987	0.80223507	[0.25486599230269574, 0.16214480309081494]	[0.6939521975294004, 0.7103105534647208]	[94.21973684210529, 81.73131578947373]	0.87	0.7	0.75	1
7egs	5	0	0.2599910966744628	0.78549007	[0.287249043032515, 0.3550649311961181]	[0.7155630271114967, 0.7800039375077175]	[94.23379310344826, 91.31448275862068]	0.85	0.66	0.72	1
7egs	5	1	0.2381403649325641	0.77766077	[0.2986141149997296, 0.23191299816518157]	[0.719801402582162, 0.7491852746374096]	[94.6196875, 85.169375]	0.86	0.69	0.75	1
7egs	5	2	0.2695638924955295	0.80223507	[0.4258135685961082, 0.47184888406377007]	[0.7889535644866001, 0.8324535877014193]	[94.6996875, 92.2746875]	0.86	0.68	0.74	1
7egs	5	3	0.2605508300084638	0.78549007	[0.3843412694013178, 0.45180748380900415]	[0.7680466238191358, 0.8239095704416567]	[94.67533333333337, 92.13733333333329]	0.86	0.68	0.74	1
7egs	5	4	0.248912489045287	0.78549007	[0.2934762039230622, 0.2670811213867199]	[0.7165930690090582, 0.7554999287932007]	[94.61942857142857, 87.59485714285715]	0.86	0.68	0.74	1
7ejv	1	0	0.2331422660504621	0.77766077	[0.009599266597032328, 0.009639999651280332]	[0.11715762963142605, 0.11709048491614057]	[77.46633333333334, 78.52633333333333]	0.52	0.12	0.21	1
7ejv	1	1	0.213502307004473	0.75941223	[0.009651073892779857, 0.009638819007354683]	[0.10840781582744984, 0.10696098229978865]	[85.11227272727274, 85.93090909090907]	0.52	0.12	0.2	1
7ejv	1	2	0.2258808327839233	0.77766077	[0.009520289144375207, 0.009476691523545208]	[0.11448003534887803, 0.11409570314790718]	[77.23770833333334, 76.35229166666666]	0.52	0.12	0.2	1
7ejv	1	3	0.2136488350515721	0.75941223	[0.009678346670641866, 0.00968263448460746]	[0.11890077934058425, 0.11883900835783277]	[78.26428571428572, 78.40892857142856]	0.52	0.12	0.2	1
7ejv	1	4	0.4124109792984027	0.87116417	[0.009746854774702867, 0.009723706490413361]	[0.11644180548030725, 0.11642317190085888]	[81.60075471698113, 81.04754716981132]	0.53	0.13	0.21	1
7ejv	2	0	0.427642647632034	0.87822061	[0.009768759957669335, 0.009747809934601403]	[0.12222147000784603, 0.12271670468174885]	[78.25, 77.45035714285713]	0.53	0.13	0.21	1
7ejv	2	1	0.2781388839315321	0.80223507	[0.009666253719683424, 0.00963443386492574]	[0.11560126251149669, 0.11520434598029033]	[80.19617647058824, 79.6714705882353]	0.52	0.12	0.2	1
7ejv	2	2	0.4062617247139796	0.87116417	[0.0096329271549804, 0.009612406398794657]	[0.1094399097761618, 0.10854064051469467]	[83.82786885245903, 83.97081967213117]	0.52	0.12	0.2	1
7ejv	2	3	0.214869637453847	0.75941223	[0.009307731784397515, 0.009292356065684982]	[0.10036176259111027, 0.10041873531582429]	[81.630625, 81.1040625]	0.52	0.1	0.19	1
7ejv	2	4	0.2552665529046833	0.78549007	[0.009701165674858243, 0.009684833290961009]	[0.10970606705451968, 0.10854505639110372]	[85.42193548387094, 85.90322580645163]	0.52	0.12	0.2	1
7ejv	3	0	0.3449515202814708	0.83367787	[0.009756419540117515, 0.009711869791788643]	[0.1197976421340616, 0.12008190389616191]	[79.54151515151514, 78.29636363636364]	0.53	0.12	0.2	1
7ejv	3	1	0.2948456585881083	0.80223507	[0.009666549328055822, 0.009701830089040086]	[0.11748313651981666, 0.11766946867030245]	[78.91884615384615, 79.65711538461538]	0.52	0.12	0.2	1
7ejv	3	2	0.3066835760285331	0.81190228	[0.009728269657689598, 0.00976161649469717]	[0.11649371984156133, 0.11694136228995229]	[81.11024390243902, 81.61024390243901]	0.53	0.12	0.2	1
7ejv	3	3	0.3682529284224791	0.85453785	[0.00970295726032798, 0.009671455256776517]	[0.11985610659440889, 0.11990019908288654]	[78.23083333333334, 77.44611111111111]	0.52	0.12	0.2	1
7ejv	3	4	0.1758911535408876	0.73044282	[0.009733781183369306, 0.009710807326143503]	[0.11883893553581878, 0.11879395277326779]	[79.6417857142857, 79.11964285714285]	0.52	0.12	0.2	1
7ejv	4	0	0.3841142686658976	0.85453785	[0.009489000227379842, 0.009521329668212411]	[0.10728279050337858, 0.10598258860385289]	[81.54615384615386, 83.45974358974357]	0.52	0.11	0.19	1
7ejv	4	1	0.1462954203731996	0.71391784	[0.009604786572731568, 0.009618474401511923]	[0.1053331557085519, 0.10588072483066367]	[86.31611111111108, 86.24777777777778]	0.53	0.14	0.22	1
7ejv	4	2	0.3163089163816814	0.82238224	[0.009846586123047767, 0.009836603648349465]	[0.12171731781975303, 0.1220700273863259]	[80.36774193548386, 79.90774193548388]	0.53	0.13	0.21	1
7ejv	4	3	0.4344196406279347	0.87822061	[0.009728531350477847, 0.009714521501272357]	[0.11215361430608972, 0.11151089622585478]	[84.2556923076923, 84.38246153846153]	0.52	0.12	0.2	1
7ejv	4	4	0.1016962527845041	0.68635536	[0.009593535084149951, 0.009595542408452463]	[0.10399244407187243, 0.10511999088145707]	[87.11166666666668, 86.23333333333333]	0.53	0.13	0.22	1
7ejv	5	0	0.1785783972479979	0.74006263	[0.009733690021662817, 0.009716727556090564]	[0.12014256698088897, 0.12034532561597523]	[78.77545454545454, 78.24045454545454]	0.53	0.12	0.2	1
7ejv	5	1	0.3020774981526057	0.81190228	[0.009780037877806874, 0.009724093559020788]	[0.12001927385633152, 0.11979146549530308]	[79.95121212121214, 78.77787878787879]	0.53	0.13	0.21	1
7ejv	5	2	0.3680260482401655	0.85453785	[0.009486326307941283, 0.00948367211349781]	[0.10696670187432351, 0.10617228735837449]	[81.712, 82.24822222222222]	0.52	0.12	0.2	1
7ejv	5	3	0.3748674427986412	0.85453785	[0.009308585207543393, 0.009309633919590905]	[0.10012670151295618, 0.10004821458362696]	[81.84894736842104, 81.9459649122807]	0.52	0.1	0.18	1
7ejv	5	4	0.1017477955327028	0.68635536	[0.009566968890668387, 0.009529948489351209]	[0.10299201315615643, 0.10314974323850372]	[87.19833333333334, 86.00083333333332]	0.53	0.13	0.21	1
7eqz	1	0	0.3472923917337248	0.84294946	[0.8816480151541746, 0.7125840792968186]	[0.960726387381015, 0.9204005702645762]	[97.99959999999999, 94.39120000000001]	0.96	0.91	0.92	1
7eqz	1	1	0.3366629311309161	0.83367787	[0.8923815712160063, 0.7739474302580217]	[0.9641600262119354, 0.9433830304232695]	[98.16739130434782, 94.79478260869564]	0.96	0.91	0.92	1
7eqz	1	2	0.3333647519839195	0.83367787	[0.9119104281958387, 0.7934693638741744]	[0.9735036080043681, 0.9407256135083345]	[98.17434782608694, 95.9417391304348]	0.96	0.92	0.93	1
7eqz	1	3	0.3685948105144694	0.85453785	[0.8488868643444318, 0.5926827202406139]	[0.9475273765488702, 0.8906789198784809]	[97.79814814814816, 92.02481481481483]	0.96	0.91	0.92	1
7eqz	1	4	0.3151855698860686	0.82238224	[0.9016949420453325, 0.7690367417036442]	[0.9692672281831527, 0.9361712745917916]	[98.10173913043477, 95.30434782608694]	0.96	0.9	0.91	1
7eqz	2	0	0.3744677292251802	0.85453785	[0.7107618347230847, 0.35511895094614604]	[0.9002662568467746, 0.8365312166587029]	[96.41903225806452, 85.1474193548387]	0.95	0.91	0.91	1
7eqz	2	1	0.3629993973871406	0.84294946	[0.779117453951325, 0.4794585901402096]	[0.9233912105002832, 0.8749015226154911]	[97.08333333333333, 88.18374999999999]	0.95	0.91	0.92	1
7eqz	2	2	0.4337802179351169	0.87822061	[0.6228942988907561, 0.2106007177592121]	[0.86379465115399, 0.7828011929520899]	[96.32738095238095, 79.49238095238096]	0.95	0.91	0.92	1
7eqz	2	3	0.39069342963254	0.86040801	[0.6724530968053101, 0.2849006760648143]	[0.886797303227972, 0.8161019216867124]	[96.1139393939394, 82.45030303030303]	0.95	0.91	0.91	1
7eqz	2	4	0.407843893314407	0.87116417	[0.541640967221683, 0.14600059587424014]	[0.833578588594042, 0.7387907566153991]	[95.7739024390244, 76.36463414634146]	0.95	0.91	0.92	1
7eqz	3	0	0.3272807376854681	0.83367787	[0.6524239268669549, 0.3220541172569597]	[0.8927931605090038, 0.8471985688323465]	[94.55178571428573, 81.97321428571426]	0.93	0.89	0.9	1
7eqz	3	1	0.3456054231518448	0.84294946	[0.46377908041596033, 0.12597892257944354]	[0.8196086307470061, 0.7326468454966931]	[93.2805882352941, 73.89676470588235]	0.93	0.89	0.9	1
7eqz	3	2	0.3196538879328088	0.82238224	[0.35892800691559384, 0.08398674642731674]	[0.7735772989491022, 0.6946049803359837]	[92.33272727272728, 69.05886363636365]	0.93	0.9	0.91	1
7eqz	3	3	0.3690401019361685	0.85453785	[0.30632155941182937, 0.07645425615455533]	[0.7362676051338554, 0.6822639387614705]	[93.11295454545456, 68.2218181818182]	0.93	0.89	0.9	1
7eqz	3	4	0.3730444309168121	0.85453785	[0.41114265625736546, 0.08242872163042768]	[0.7978172104981687, 0.6870319502452785]	[92.77784313725489, 69.4072549019608]	0.94	0.9	0.91	1
7eqz	4	0	0.3588679992914649	0.84294946	[0.9571517116675535, 0.9494722695457903]	[0.9890584429192564, 0.9860414741353971]	[98.89857142857143, 98.80333333333336]	0.96	0.95	0.95	1
7eqz	4	1	0.3702555209051223	0.85453785	[0.9489784901688504, 0.9095849712639696]	[0.9860108261011918, 0.9688700415637085]	[98.781, 98.52900000000002]	0.96	0.95	0.95	1
7eqz	4	2	0.3801969192049516	0.85453785	[0.9420934237083303, 0.8770819112475964]	[0.9829832256275205, 0.9565617196732839]	[98.73208333333334, 98.20666666666666]	0.96	0.94	0.95	1
7eqz	4	3	0.3580349338202915	0.84294946	[0.9416501665585882, 0.8743722284045452]	[0.9830097570417574, 0.9551502528381953]	[98.70681818181819, 98.2218181818182]	0.96	0.94	0.95	1
7eqz	4	4	0.3924688624031409	0.86040801	[0.9179660333916099, 0.7732276564990003]	[0.9720230927666776, 0.9215244798659796]	[98.62375000000002, 97.01041666666667]	0.96	0.95	0.95	1
7eqz	5	0	0.3075153315245759	0.81190228	[0.6869707830599743, 0.3258531853601795]	[0.9005934375109058, 0.8499227225151199]	[95.3008, 81.9584]	0.94	0.88	0.89	1
7eqz	5	1	0.3091850166537733	0.81190228	[0.8679913400096108, 0.6565036003555316]	[0.9729640348371479, 0.9535383087045569]	[96.12454545454543, 88.7031818181818]	0.93	0.88	0.89	1
7eqz	5	2	0.3788707000613672	0.85453785	[0.6645246118436305, 0.28993357730298475]	[0.8926285342336168, 0.8297910412925436]	[95.12310344827588, 81.45655172413794]	0.93	0.87	0.88	1
7eqz	5	3	0.3081213859977346	0.81190228	[0.7343689544460208, 0.401577013543302]	[0.9168379990793748, 0.8731560260809126]	[95.738, 84.24600000000001]	0.93	0.87	0.89	1
7eqz	5	4	0.3265157932423347	0.83367787	[0.7771354709032473, 0.44690363332980493]	[0.933985537675511, 0.8898084341554826]	[95.8925, 85.06250000000001]	0.93	0.88	0.89	1
7f3s	1	0	0.1232218105684863	0.70615739	[0.16294368264733927, 0.023460386740982164]	[0.6540150850344167, 0.5336513864332662]	[88.88444444444445, 52.20666666666667]	0.86	0.45	0.6	1
7f3s	1	1	0.2060765129219172	0.75941223	[0.359439536167499, 0.05510245864454189]	[0.7833282410655463, 0.6699672539316319]	[91.21717948717946, 62.03871794871797]	0.88	0.55	0.69	1
7f3s	1	2	0.1526484385701198	0.71391784	[0.3093318059657422, 0.04273595496771079]	[0.7565411501583885, 0.6365193613271597]	[90.84647058823532, 59.13058823529412]	0.88	0.55	0.68	1
7f3s	1	3	0.1428813091735923	0.71391784	[0.15871779734353206, 0.024267944174323042]	[0.6412797463509683, 0.5237551484827343]	[90.00714285714287, 54.30428571428572]	0.85	0.41	0.57	1
7f3s	1	4	0.2057251806610871	0.75941223	[0.4627246823560636, 0.07747901656389197]	[0.8363803994434515, 0.7171167264149475]	[91.35342857142858, 65.18742857142857]	0.88	0.56	0.69	1
7f3s	2	0	0.2138488841705011	0.75941223	[0.18987283742341318, 0.025616109018516124]	[0.6822706145394436, 0.5408828096684284]	[88.7558536585366, 54.285609756097564]	0.86	0.45	0.6	1
7f3s	2	1	0.1477686851427318	0.71391784	[0.2406802978869062, 0.031117282238453985]	[0.7223163788109627, 0.5706510835486786]	[89.19057142857143, 57.105999999999995]	0.86	0.46	0.61	1
7f3s	2	2	0.2374567331476441	0.77766077	[0.3942499721208647, 0.0538507706882018]	[0.8024606516406172, 0.6650273135447772]	[91.22367346938778, 61.970204081632644]	0.88	0.57	0.7	1
7f3s	2	3	0.2191003337555701	0.77766077	[0.19069167267412707, 0.025240264464042914]	[0.6826002207245114, 0.5431265043847262]	[88.81392857142858, 53.60035714285714]	0.86	0.48	0.62	1
7f3s	2	4	0.144599345923224	0.71391784	[0.2302515856129121, 0.0346070655855119]	[0.7070397200314114, 0.6020242784908455]	[90.07806451612903, 56.980645161290326]	0.87	0.5	0.64	1
7f3s	3	0	0.1593551316173293	0.73044282	[0.34547261120268996, 0.048687335103707576]	[0.777293411167531, 0.668770579186169]	[90.98333333333333, 59.305]	0.88	0.6	0.72	1
7f3s	3	1	0.1215059669927423	0.70615739	[0.12868594400127967, 0.020609518260477105]	[0.6107059321001385, 0.4904634095468579]	[89.186875, 52.1609375]	0.85	0.39	0.55	1
7f3s	3	2	0.2005098967435885	0.75941223	[0.29165523805402566, 0.04306249172670904]	[0.7578110677930303, 0.6501215343145602]	[89.32970588235294, 58.07617647058822]	0.88	0.54	0.67	1
7f3s	3	3	0.19101049118787	0.74006263	[0.25630034036923227, 0.03614146455002063]	[0.7331683034623433, 0.6165053904517591]	[89.30926829268293, 56.765853658536585]	0.87	0.52	0.66	1
7f3s	3	4	0.1623114111256622	0.73044282	[0.3053281025788369, 0.041721087311541]	[0.7650863928872162, 0.6288676614920699]	[89.53064516129035, 59.252580645161295]	0.87	0.52	0.66	1
7f3s	4	0	0.1981407875378596	0.75941223	[0.3178019288632565, 0.04802746314713672]	[0.7751473303062498, 0.6656479196818584]	[89.28585365853657, 59.266585365853665]	0.87	0.54	0.68	1
7f3s	4	1	0.1638329370424547	0.73044282	[0.25780009372749424, 0.035626439374268105]	[0.7304937342674462, 0.5988112783906919]	[89.77125, 58.06125]	0.87	0.49	0.64	1
7f3s	4	2	0.1845783598485133	0.74006263	[0.2567592554874, 0.032965234116314836]	[0.7300649930370996, 0.5907234199740206]	[89.73029411764706, 56.74823529411765]	0.87	0.51	0.65	1
7f3s	4	3	0.174042182193491	0.73044282	[0.22195232774489798, 0.029053143476386496]	[0.7060095859060022, 0.572426440184963]	[89.35333333333332, 54.96487179487181]	0.86	0.48	0.63	1
7f3s	4	4	0.1718001763324653	0.73044282	[0.18396598218554866, 0.02626508656892871]	[0.6717786051026693, 0.5486134447037349]	[89.39075, 54.289750000000005]	0.86	0.43	0.59	1
7f3s	5	0	0.1712201081278247	0.73044282	[0.21822676735406468, 0.030759763672818432]	[0.6980663495392566, 0.5817408192379808]	[89.97272727272728, 55.693636363636365]	0.87	0.5	0.64	1
7f3s	5	1	0.1263830184095639	0.70615739	[0.24248360695316867, 0.033943989214592005]	[0.7253940514855505, 0.5949798145312368]	[88.98379310344829, 57.13379310344827]	0.86	0.48	0.63	1
7f3s	5	2	0.1211841931711099	0.70615739	[0.22687738108998748, 0.03063604414029483]	[0.7179619473216331, 0.5771538269493425]	[88.36846153846155, 56.02230769230769]	0.87	0.48	0.63	1
7f3s	5	3	0.1764960572575739	0.74006263	[0.22317270781267898, 0.031737100210453756]	[0.7070812915027269, 0.5830442039062242]	[89.34522727272727, 56.44204545454548]	0.86	0.47	0.62	1
7f3s	5	4	0.2424752876186208	0.77766077	[0.3177677997496035, 0.04749672175574962]	[0.7681820889656658, 0.6455344818292791]	[90.09292682926828, 60.8470731707317]	0.88	0.55	0.68	1
7few	1	0	0.6344165303808544	0.96322524	[0.8259731980454678, 0.8272335116686254]	[0.9708908695872253, 0.9711287726457438]	[94.4042105263158, 94.43776315789474]	0.87	0.87	0.9	1
7few	1	1	0.6234463781849624	0.9400192	[0.7985996613317338, 0.7995638850626579]	[0.9663200268424418, 0.9663083729405159]	[93.62723684210526, 93.67105263157895]	0.87	0.87	0.89	1
7few	1	2	0.6429578319432842	0.96322524	[0.8136674981842734, 0.8149053397297668]	[0.9682182213148058, 0.9683571661768009]	[94.11273972602739, 94.1545205479452]	0.87	0.87	0.88	1
7few	1	3	0.6272328142302778	0.95333044	[0.7967643452836644, 0.7970073726110892]	[0.9652676142921182, 0.9650235240072226]	[93.64805555555556, 93.68249999999999]	0.87	0.86	0.89	1
7few	1	4	0.6342420867620722	0.96322524	[0.7963926920446858, 0.7969694489007627]	[0.9661152875934487, 0.9661092600850434]	[93.54945945945946, 93.57554054054054]	0.87	0.87	0.89	1
7few	2	0	0.6252918760986769	0.9400192	[0.7876394622114453, 0.7894677345444047]	[0.9651144084144435, 0.9654253578273456]	[93.26028169014081, 93.31070422535213]	0.86	0.86	0.88	1
7few	2	1	0.6255889307583947	0.9400192	[0.7643456486994122, 0.764824225159113]	[0.9580492208465119, 0.9582393435907783]	[92.92250000000001, 92.925]	0.87	0.87	0.89	1
7few	2	2	0.6403240748876559	0.96322524	[0.8137794688532223, 0.8152616871015717]	[0.9687360585875477, 0.969007075146077]	[94.06742857142858, 94.10728571428574]	0.87	0.87	0.9	1
7few	2	3	0.6313300332210084	0.95333044	[0.7971458787847837, 0.7981607938957037]	[0.9660739286461729, 0.9663582214315564]	[93.58676470588235, 93.60411764705881]	0.87	0.87	0.89	1
7few	2	4	0.6347662893002505	0.96322524	[0.7947423297109188, 0.7959607233636719]	[0.9641477908903309, 0.964378147820544]	[93.66730769230772, 93.69884615384613]	0.87	0.87	0.9	1
7few	3	0	0.6341744834616182	0.96322524	[0.8162663280691241, 0.8165709294207141]	[0.9686531653187994, 0.9685439280377649]	[94.18657534246574, 94.21082191780822]	0.87	0.87	0.89	1
7few	3	1	0.6325295270690113	0.95333044	[0.7851199903146651, 0.7856801503962358]	[0.9642533852503542, 0.9642946759901417]	[93.23269230769233, 93.25333333333336]	0.86	0.86	0.89	1
7few	3	2	0.6203372726032546	0.9400192	[0.7544424714036405, 0.755554285994848]	[0.9594452840680421, 0.9595278584013454]	[92.35567567567568, 92.39608108108106]	0.85	0.84	0.87	1
7few	3	3	0.6227759869861672	0.9400192	[0.7881586976441831, 0.7882285894766061]	[0.9646443153248979, 0.9647251599219908]	[93.32858974358976, 93.32384615384616]	0.86	0.86	0.88	1
7few	3	4	0.6306769050195721	0.95333044	[0.8011393739595627, 0.8009653896711013]	[0.9659692910806168, 0.9660838178746496]	[93.77376623376624, 93.7549350649351]	0.87	0.86	0.89	1
7few	4	0	0.6292672645627385	0.95333044	[0.8062125673659093, 0.8061318414640604]	[0.967674459085908, 0.9676528030584658]	[93.83351351351352, 93.83202702702704]	0.87	0.87	0.88	1
7few	4	1	0.6291267617740767	0.95333044	[0.8054005166044877, 0.8048429044977404]	[0.9674727704989806, 0.9673279143332164]	[93.81699999999998, 93.8062857142857]	0.87	0.87	0.89	1
7few	4	2	0.6374817888682851	0.96322524	[0.7969108097682956, 0.7969605447031626]	[0.9663220992846028, 0.9664253049067879]	[93.55233766233765, 93.54454545454544]	0.87	0.87	0.89	1
7few	4	3	0.6314486347599882	0.95333044	[0.7999503360130458, 0.8001995459302723]	[0.9661509643216242, 0.9662817446328785]	[93.70343283582088, 93.70179104477613]	0.87	0.87	0.88	1
7few	4	4	0.6376322663477941	0.96322524	[0.7897681414348794, 0.7886920408717546]	[0.9646051278527481, 0.9641656791408477]	[93.4032894736842, 93.39842105263159]	0.87	0.86	0.88	1
7few	5	0	0.6448932546474452	0.96322524	[0.7891583322731622, 0.7899133475230333]	[0.9647216963503865, 0.964683463114495]	[93.36513157894738, 93.40210526315789]	0.86	0.86	0.88	1
7few	5	1	0.6283405288039557	0.95333044	[0.7879814128346362, 0.7905274300782473]	[0.9644280456444108, 0.9648828957407826]	[93.34171052631578, 93.40986842105262]	0.86	0.86	0.88	1
7few	5	2	0.6282135122482656	0.95333044	[0.7934354352427742, 0.7933897658869109]	[0.9651780201806414, 0.965136284159998]	[93.50959459459459, 93.51162162162163]	0.86	0.86	0.88	1
7few	5	3	0.6241502160695559	0.9400192	[0.7806130095979945, 0.78109191088867]	[0.9655306992476642, 0.9655107665208663]	[92.91171052631577, 92.93460526315789]	0.86	0.85	0.88	1
7few	5	4	0.6247376745275933	0.9400192	[0.7803198681063993, 0.7810581498326443]	[0.963451646260601, 0.9634356791543234]	[93.09934210526318, 93.1332894736842]	0.86	0.85	0.88	1
7g80	1	0	0.6292056745057891	0.95333044	[0.8819105035705491, 0.9117349305978822]	[0.9778141003842512, 0.9809352195116834]	[96.29939999999999, 97.42199999999998]	0.93	0.91	0.92	1
7g80	1	1	0.632777647502893	0.96322524	[0.8787807450320049, 0.9085081714296759]	[0.9768859921883571, 0.9802041888314649]	[96.24333333333333, 97.33725490196078]	0.93	0.91	0.92	1
7g80	1	2	0.6260575090006987	0.95333044	[0.8752350385452742, 0.910722159836831]	[0.9761381635999178, 0.9810453054455827]	[96.1504081632653, 97.36163265306124]	0.92	0.9	0.91	1
7g80	1	3	0.6328040941500511	0.96322524	[0.8832777729372241, 0.9109561542173722]	[0.9774507452575786, 0.9807738388062037]	[96.39979166666667, 97.39999999999999]	0.93	0.91	0.92	1
7g80	1	4	0.6321920135746921	0.95333044	[0.8776796785570362, 0.9091558342562412]	[0.9766690274449769, 0.9804689459660852]	[96.21291666666667, 97.34250000000002]	0.93	0.91	0.92	1
7g80	2	0	0.6358501518535551	0.96322524	[0.8784427530105543, 0.9089914624699433]	[0.9767087359029155, 0.9802635150927209]	[96.24489361702126, 97.35489361702126]	0.92	0.91	0.91	1
7g80	2	1	0.6331125225005966	0.96322524	[0.8746687771603568, 0.9097215755926771]	[0.9763381299805737, 0.9802682391342111]	[96.10416666666667, 97.39]	0.92	0.9	0.92	1
