clean_query	multimer_frac_tm0.0	multimer_frac_tm0.6	multimer_frac_tm0.9	multimer_frac_tm0.8	multimer_frac_tm0.1	multimer_frac_tm0.2	multimer_frac_tm0.3	multimer_frac_tm0.4	multimer_frac_tm0.5	multimer_frac_tm0.7	hm_frac_tm0.0	hm_frac_tm0.6	hm_frac_tm0.9	hm_frac_tm0.8	hm_frac_tm0.5	hm_frac_tm0.4	hm_frac_tm0.1	hm_frac_tm0.2	hm_frac_tm0.3	hm_frac_tm0.7	highest_match_all_hits	highest_tm_all_hits	stoich_all_hits	highest_match_multimers	highest_tm_multimers	stoich_multimers	highest_match_homomultimers	highest_tm_homomultimers	category	stoich_homomultimers	max_iptm	min_iptm	avg_iptm	max_rc	min_rc	avg_rc	pdbid_x	structural_consensus	correct_result	pdbid_y	num_contacts_with_max_n_models	num_unique_contacts	mean_contacts_across_predictions	min_contacts_across_predictions	best_num_residue_contacts	best_if_residues	best_plddt_max	best_pae_min	best_contact_score_max	ID	buried_apolar_area	buried_polar_area	total_interaction_area	fraction_buried_apolar_area	fraction_buried_polar_area
7e3q	0.833	0.8929	0.0	1.0	0.833	0.833	0.8186	0.9045	0.878	0.9565	0.6821	0.875	0.0	1.0	0.8049	0.8492	0.6821	0.6821	0.6969	0.9565	4pzk-assembly1_A	0.8965	homodimer	4pzk-assembly1_A	0.8965	homodimer	4pzk-assembly1_A	0.8965	homodimer	homodimer	0.91649985	0.8991797	0.907990872	0.917630738673618	0.9006880572112358	0.9093511087347712	7e3q	0.9934060333333332	1	7e3q	102.0	136.0	120.0	115.0	121.0	84.0	99.0	0.8456099	1394.0	7e3q	1828.6716	1308.9592	3137.6296	0.582819463457382	0.4171809189969396
7e3z	0.4182	0.3843	0.0	0.3077	0.4182	0.4182	0.4182	0.4172	0.4154	0.3516	0.4013	0.3675	0.0	0.3077	0.3983	0.4003	0.4013	0.4013	0.4013	0.3292	5ugz-assembly2	0.8549	monomer	3qmw-assembly1_D	0.8436	homodimer	3qmw-assembly1_D	0.8436	monomer	homodimer	0.17674753	0.11547506	0.14155663276	0.2491089363957878	0.1963050213533302	0.2185343482414807	7e3z	0.6831908166666666	0	7e3z	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7e3z	1530.5571999999995	935.8432	2466.4012	0.6205629481529606	0.379436727487807
7e5j	0.3719	0.3659	0.243	0.3416	0.3719	0.3719	0.3719	0.3719	0.3682	0.3416	0.3491	0.3442	0.243	0.334	0.3466	0.3491	0.3491	0.3491	0.3491	0.334	8wfw-assembly1	0.9999	monomer	5xgz-assembly1_A	0.9716	homomultimer	5xgz-assembly1_A	0.9716	monomer	homomultimer	0.4229989	0.12958542	0.1967630155999999	0.4755475468817974	0.212736219828018	0.2722691892455464	7e5j	0.6417331666666667	0	7e5j	20.0	24.0	2.0	0.0	24.0	22.0	91.0	11.58853	183.0	7e5j	1151.2948	1497.53	2648.825600000001	0.4346434887974503	0.5653562091819104
7e5q	0.772	0.6495	0.9592	0.7422	0.772	0.7688	0.7431	0.6937	0.6777	0.7029	0.5988	0.6495	0.9592	0.7422	0.6777	0.6486	0.5988	0.5938	0.5868	0.7029	7dlk-assembly3_C-3	0.984	homodimer	7dlk-assembly3_C-3	0.984	homodimer	7dlk-assembly3_C-3	0.984	homodimer	homodimer	0.94118977	0.91610646	0.9341351012	0.9424732765849468	0.9187891557007134	0.9358097282934104	7e5q	0.9989867666666667	1	7e5q	147.0	184.0	165.0	161.0	171.0	125.0	98.0	1.0988908	1336.0	7e5q	2568.2472	1822.7647999999992	4391.010800000001	0.584887470556893	0.4151128027287017
7eba	0.54	0.54	0.2727	0.7128	0.54	0.54	0.54	0.54	0.54	0.5206	0.5102	0.5102	0.2727	0.6649	0.5102	0.5102	0.5102	0.5102	0.5102	0.4959	8qzd-assembly1	0.9898	monomer	6i5g-assembly1_B-2	0.9898	homodimer	6i5g-assembly1_B-2	0.9898	homodimer	homodimer	0.91689295	0.12132369	0.7502876728	0.919790802691244	0.2027871400146834	0.7694954783846997	7eba	0.7604702333333333	1	7eba	59.0	121.0	49.0	0.0	63.0	40.0	99.0	0.8417616	1280.0	7eba	798.4952000000002	791.7068	1590.2003999999995	0.5021349510413909	0.4978660551211031
7ebo	0.4645	0.4299	0.0	0.0781	0.4645	0.4645	0.4645	0.4645	0.4517	0.3758	0.4491	0.4169	0.0	0.0781	0.4382	0.4491	0.4491	0.4491	0.4491	0.366	3dyi-assembly1	0.9352	monomer	1r1d-assembly1_A	0.8913	homodimer	1r1d-assembly1_A	0.8913	homodimer	homodimer	0.889974	0.6273725	0.7638327892	0.8951095885264917	0.6585572565144944	0.7814556239407002	7ebo	0.8356662666666667	1	7ebo	2.0	236.0	69.0	43.0	97.0	88.0	94.0	1.3648735	588.0	7ebo	2029.908	1093.9812000000002	3123.8884	0.6498017022631155	0.3501985538279793
7ecq	0.3036	0.0833	0.0	0.0833	0.3036	0.3036	0.1707	0.1	0.1034	0.0833	0.1429	0.0	0.0	0.0	0.0	0.0	0.1429	0.1429	0.0488	0.0	5lc2-assembly1	0.9687	monomer	5ggp-assembly1_A	0.8282	heterodimer	7tkw-assembly1_B	0.3113	monomer	homodimer	0.19682834	0.14578974	0.1683152768	0.2713244605287309	0.2256406090569004	0.2455150525364535	7ecq	0.7207170333333334	0	7ecq	2.0	9.0	2.0	0.0	6.0	8.0	74.0	13.620445	55.0	7ecq	712.2219999999999	704.3956	1416.6163999999997	0.5027627803828898	0.4972380667059905
7edc	0.8632	0.9773	0.0	0.0	0.8632	0.8644	0.9177	0.8929	0.9333	0.6667	0.7022	0.9773	0.0	0.0	0.9	0.8214	0.7022	0.7024	0.8262	0.6667	1zjr-assembly2_A-2	0.7966	homodimer	1zjr-assembly2_A-2	0.7966	homodimer	1zjr-assembly2_A-2	0.7966	homodimer	homodimer	0.88410497	0.8743084	0.8786109588	0.8853018106520336	0.8755337099378437	0.8799062948712026	7edc	0.9790374	1	7edc	97.0	123.0	110.0	105.0	115.0	77.0	99.0	0.85701185	2131.0	7edc	1967.7996	1344.5551999999998	3312.3551999999995	0.5940786785185357	0.4059212007214685
7ee2	0.2505	0.0797	0.16	0.1235	0.2505	0.2473	0.2285	0.0885	0.0855	0.0748	0.2038	0.0465	0.04	0.0494	0.0493	0.0525	0.2038	0.2004	0.1991	0.0408	1olr-assembly1	0.9795	monomer	4npr-assembly3_A	0.9456	homodimer	4npr-assembly3_A	0.9456	monomer	homodimer	0.7387038	0.088508725	0.15857805744	0.7605201707106268	0.1748671681191088	0.2372486922456672	7ee2	0.6038149166666666	0	7ee2	1.0	125.0	5.0	0.0	62.0	49.0	94.0	3.2634153	277.0	7ee2	1139.8556	1146.8104	2286.6672000000003	0.4984790091011057	0.5015204661176755
7eet	0.5921	0.1235	0.0	0.0	0.5921	0.5914	0.585	0.502	0.4622	0.0263	0.5444	0.0741	0.0	0.0	0.4157	0.4612	0.5444	0.5453	0.5408	0.0	2qha-assembly2	0.9535	monomer	6zpl-assembly1_C	0.7051	heteromultimer_1_copy	3tp4-assembly3_A	0.689	monomer	homodimer	0.29843804	0.102586605	0.1611088492	0.3629863532322318	0.1874889670997528	0.2396705756343208	7eet	0.6680937333333334	0	7eet	10.0	10.0	0.0	0.0	10.0	14.0	79.0	14.427723	98.0	7eet	1052.9724000000003	1186.9648000000002	2239.9356	0.4700904793869969	0.5299102349192542
7egs_A	0.9892	0.75	0.0	0.0	0.9892	0.9872	0.9961	0.9857	0.9855	0.0	0.0269	0.0	0.0	0.0	0.0145	0.0143	0.0269	0.0321	0.0078	0.0	3lti-assembly1	0.9591	monomer	6vyy-assembly1_AA	0.6055	heteromultimer_1_copy	4kbj-assembly1_A	0.5058	neg_heterodimer	homodimer	0.15947363	0.08945617	0.1185643417999999	0.2371190182921868	0.1745629174863605	0.2002796402055643	7egs_A	0.61769185	0	7egs_A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7egs_A	1422.4136	1237.8496	2660.2624	0.5346892096057893	0.4653110911164252
7egs_B	0.6215	0.55	0.0	0.6667	0.6215	0.6215	0.6964	0.6503	0.6304	0.5	0.264	0.05	0.0	0.0	0.2174	0.1534	0.264	0.264	0.2798	0.0	5dma-assembly1	0.8341	monomer	7egt-assembly1_D	0.813	heterodimer	5in1-assembly1_A	0.6133	neg_heterodimer	homodimer	0.65977913	0.06181773	0.2166395038	0.668362590123041	0.1278381003968841	0.2681546462401057	7egs_B	0.5651041666666666	0	7egs_B	1.0	71.0	11.0	0.0	17.0	16.0	98.0	1.1629437	1000.0	7egs_B	583.6960000000003	403.1519999999999	986.848	0.5914750802555209	0.4085249197444792
7ejg	0.4439	0.4205	0.0	0.1857	0.4439	0.4439	0.4439	0.4459	0.4426	0.4456	0.3831	0.4004	0.0	0.1857	0.3804	0.3845	0.3831	0.3831	0.3831	0.4278	3h7m-assembly1	0.8741	monomer	2pyy-assembly1_A	0.8459	homomultimer	2pyy-assembly1_A	0.8459	monomer	homomultimer	0.48612273	0.09933519	0.168727603	0.5278691157983684	0.1790063173155116	0.2420905133834154	7ejg	0.6785840666666667	0	7ejg	54.0	54.0	2.0	0.0	49.0	50.0	87.0	8.712191	211.0	7ejg	1067.06	1047.2252	2114.286	0.5046904723391255	0.4953091492825475
7ejv_A	0.3382	0.316	0.0	0.0733	0.3382	0.3382	0.3382	0.3382	0.3252	0.2928	0.077	0.0754	0.0	0.0259	0.0789	0.077	0.077	0.077	0.077	0.0217	4mq2-assembly4	0.8662	monomer	4aze-assembly2_B	0.8484	heterodimer	8c3g-assembly1_B	0.8445	neg_heterodimer	homomultimer	0.44985202	0.13396189	0.1644283292	0.4969726258529403	0.2133479463890222	0.2409082423923437	7ejv_A	0.70643485	0	7ejv_A	4.0	4.0	0.0	0.0	4.0	6.0	83.0	13.30853	6.0	7ejv_A	857.5896000000004	868.6751999999998	1726.262000000001	0.4967899426622377	0.5032116793395205
7eo3	0.5086	0.2966	0.0	0.0	0.5086	0.5086	0.5165	0.5	0.4646	0.0233	0.3489	0.2759	0.0	0.0	0.3982	0.3783	0.3489	0.3506	0.3814	0.0233	3dgt-assembly1	0.9735	monomer	1u0a-assembly5_D	0.7767	homomultimer	1u0a-assembly5_D	0.7767	monomer	homomultimer	0.22072397	0.14745408	0.1745708012	0.2936024013846551	0.2283903328280855	0.2528436622610162	7eo3	0.6606766000000001	0	7eo3	2.0	6.0	0.0	0.0	3.0	6.0	75.0	13.899187	12.0	7eo3	696.4227999999999	752.9015999999997	1449.3228000000004	0.480516003750165	0.5194851002136994
7epq	0.6917	0.4655	0.0	0.0	0.6917	0.6917	0.6402	0.6141	0.447	0.0	0.1429	0.4655	0.0	0.0	0.4015	0.1449	0.1429	0.1429	0.1544	0.0	3mdq-assembly1	0.8564	monomer	6pc1-assembly2_C	0.6949	homodimer	6pc1-assembly2_C	0.6949	homodimer	homodimer	0.915001	0.90177345	0.9083617672	0.9163422986689408	0.9031760441819606	0.9098865238642913	7epq	0.995903	1	7epq	92.0	117.0	99.0	96.0	101.0	84.0	99.0	0.93594825	1625.0	7epq	1901.8176	1227.6716000000004	3129.487600000001	0.6077089425118667	0.3922915687539391
7epw	0.5231	0.3483	0.0	0.0933	0.5231	0.5231	0.5224	0.5217	0.4487	0.3182	0.4292	0.3456	0.0	0.0933	0.4451	0.429	0.4292	0.4292	0.4299	0.3147	7epv-assembly1	0.9935	monomer	2vou-assembly2_C	0.8261	homodimer	2vou-assembly2_C	0.8261	monomer	homodimer	0.1508596	0.12114723	0.1304140114	0.2277462259753214	0.2025283147922802	0.2105976592917079	7epw	0.7581262000000001	0	7epw	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7epw	1252.0716000000002	1598.9656	2851.0404	0.4391630507936682	0.5608358268090484
7eqz_A	0.4506	0.2082	0.2081	0.2	0.4506	0.4403	0.3606	0.292	0.2445	0.2064	0.2613	0.0694	0.0268	0.0537	0.0985	0.1954	0.2613	0.259	0.2647	0.0596	5zeq-assembly1	0.9498	monomer	5lrj-assembly3_C	0.9484	heterodimer	6i6z-assembly1_A	0.938	neg_heterodimer	homodimer	0.41991362	0.2810451	0.332495076	0.4718888338470529	0.3477178314835913	0.394297236769143	7eqz_A	0.95424095	0	7eqz_A	2.0	64.0	14.0	0.0	27.0	26.0	74.0	12.119329	89.0	7eqz_A	606.2660000000001	682.6212000000003	1288.8851999999997	0.4703801393638473	0.5296214123647324
7eqz_I	0.8333	0.8333	0.0	1.0	0.8333	0.8333	0.8333	0.8333	0.8333	0.8333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8se7-assembly2_J	0.8471	heteromultimer_3_or_more_copies	8se7-assembly2_J	0.8471	heteromultimer_3_or_more_copies		0.0	neg_heterodimer		0.053935435	0.04362961	0.0499591099199999	0.0956404349069352	0.0727194673846625	0.0832074942172777	7eqz_I	0.3872714166666666	0	7eqz_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7eqz_I	676.9276000000001	307.35759999999993	984.2852	0.687735221458171	0.3122647785418291
7erl	0.3884	0.4583	0.0	0.6098	0.3884	0.3835	0.3818	0.3736	0.3689	0.5319	0.2594	0.4583	0.0	0.6098	0.3689	0.2769	0.2594	0.2599	0.2688	0.5319	7jvh-assembly3	0.9592	monomer	5z5d-assembly1_A	0.8756	homodimer	5z5d-assembly1_A	0.8756	homodimer	homodimer	0.9237505	0.91644216	0.9195132228	0.9287486804498536	0.9219925553846972	0.9248333317892408	7erl	0.9950386333333332	1	7erl	44.0	57.0	53.0	46.0	55.0	44.0	98.0	0.96258926	839.0	7erl	987.8640000000004	681.7099999999998	1669.572399999999	0.5916868295139527	0.4083141288152583
7eru	0.99	0.9898	0.0	1.0	0.99	0.99	0.99	0.99	0.99	0.9918	0.9299	0.9287	0.0	1.0	0.9299	0.9299	0.9299	0.9299	0.9299	0.8811	8jik-assembly1_A-2	0.892	homodimer	8jik-assembly1_A-2	0.892	homodimer	8jik-assembly1_A-2	0.892	homodimer	homodimer	0.92906576	0.92041445	0.925771534	0.9309080363093782	0.9229730610368628	0.927896386183665	7eru	0.9981143333333332	1	7eru	244.0	315.0	270.0	265.0	270.0	183.0	99.0	0.97151506	2543.0	7eru	5769.326799999999	3176.7519999999995	8946.075199999997	0.6449003245579693	0.355100077853135
7esa	0.2812	0.1622	0.0	0.1667	0.2812	0.2812	0.1765	0.1579	0.1579	0.1667	0.2	0.1622	0.0	0.1667	0.1579	0.1579	0.2	0.2	0.1513	0.1667	7f2u-assembly1	0.9965	monomer	2o18-assembly1_A	0.8465	homomultimer	2o18-assembly1_A	0.8465	monomer	homomultimer	0.7819661	0.23215157	0.4053774391999999	0.7968308069246892	0.3004080133780625	0.4568961943919828	7esa	0.8776409833333334	0	7esa	1.0	116.0	14.0	4.0	42.0	46.0	91.0	2.556014	561.0	7esa	811.3648000000001	722.6644	1534.0295999999996	0.5289107850330921	0.4710889542157466
7ets	0.7669	0.9195	0.0	1.0	0.7669	0.7695	0.7766	0.7396	0.8127	0.9797	0.5777	0.7931	0.0	0.9	0.7052	0.6094	0.5777	0.5792	0.584	0.8311	4byy-assembly1_A	0.8931	homodimer	4byy-assembly1_A	0.8931	homodimer	4byy-assembly1_A	0.8931	homodimer	homodimer	0.86946976	0.7785001	0.8401115676	0.8703255888992024	0.7797814194572794	0.8409564803648404	7ets	0.9878161333333332	1	7ets	106.0	146.0	126.0	114.0	138.0	96.0	95.0	1.1484023	1341.0	7ets	2853.8672	1314.188	4168.0556	0.6846998874007344	0.315300016631256
7eul	0.8304	0.8304	0.0526	0.7953	0.8304	0.8304	0.8304	0.8304	0.8304	0.8253	0.7778	0.7778	0.0526	0.7598	0.7778	0.7778	0.7778	0.7778	0.7778	0.7711	7euq-assembly1	0.9941	monomer	9iq9-assembly1_B	0.9874	homodimer	9iq9-assembly1_B	0.9874	monomer	homodimer	0.29245925	0.10755509	0.1458272342	0.3561177537486335	0.1901375543532991	0.2243295303202329	7eul	0.6214259	0	7eul	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7eul	976.4116	708.5716	1684.9860000000006	0.5794775742943856	0.420520763970739
7evu	0.9126	0.8895	0.4194	0.4062	0.9126	0.912	0.9231	0.9273	0.9211	0.6833	0.7242	0.6919	0.4194	0.4062	0.7796	0.761	0.7242	0.7246	0.738	0.6833	7evv-assembly1	0.9764	monomer	1hc7-assembly1_B	0.9523	homodimer	1hc7-assembly1_B	0.9523	homodimer	homodimer	0.9306497	0.91736066	0.9233299648	0.9331049368481852	0.9200925481777648	0.9260832853169774	7evu	0.9976539666666666	1	7evu	138.0	205.0	172.0	159.0	190.0	129.0	98.0	0.8338024	1714.0	7evu	3124.3292	2037.0616	5161.3896	0.6053271390324806	0.3946730934630472
7ezy	0.8213	1.0	1.0	1.0	0.8213	0.8213	0.8776	0.8716	0.8125	1.0	0.57	1.0	1.0	1.0	0.7812	0.7615	0.57	0.57	0.7007	1.0	8w35-assembly1_B	0.9175	homodimer	8w35-assembly1_B	0.9175	homodimer	8w35-assembly1_B	0.9175	homodimer	homodimer	0.9126145	0.8861371	0.8975297068	0.9148962120935904	0.8885884948062551	0.8994791507743733	7ezy	0.97810445	1	7ezy	52.0	76.0	61.0	53.0	71.0	54.0	99.0	0.92170155	1246.0	7ezy	1641.9891999999998	766.6247999999999	2408.61	0.681716508691735	0.3182851520171385
7f0h	0.4792	0.13	0.1325	0.1212	0.4792	0.4725	0.2804	0.1481	0.1373	0.13	0.2396	0.08	0.0964	0.0808	0.0882	0.0926	0.2396	0.2427	0.1111	0.08	6vkx-assembly1	0.9216	monomer	5jdb-assembly1_D	0.9203	homomultimer	5jdb-assembly1_D	0.9203	homodimer	homomultimer	0.80835944	0.48760977	0.6394451264	0.8224198679321518	0.5029268892620419	0.6503762944886237	7f0h	0.81777735	1	7f0h	20.0	143.0	76.0	16.0	90.0	62.0	94.0	1.5291301	1393.0	7f0h	1483.8375999999998	789.6828	2273.5252	0.652659403115479	0.3473384856257587
7f1n	0.3516	0.3419	0.4314	0.3346	0.3516	0.3516	0.3516	0.3516	0.3427	0.3615	0.329	0.3299	0.4314	0.3268	0.3195	0.329	0.329	0.329	0.329	0.3523	1qvb-assembly1_B	0.9474	homomultimer	1qvb-assembly1_B	0.9474	homomultimer	1qvb-assembly1_B	0.9474	homodimer	homomultimer	0.8894148	0.2023493	0.5949905832	0.8973174366680862	0.2775918417731952	0.6315914550173944	7f1n	0.7422956333333333	1	7f1n	36.0	136.0	39.0	0.0	44.0	40.0	97.0	1.6897724	755.0	7f1n	1170.4419999999998	464.36520000000064	1634.8095999999994	0.715950040909963	0.2840484910291699
7f1y	0.6801	0.6614	0.9315	0.9224	0.6801	0.6801	0.6801	0.6781	0.6695	0.9357	0.5775	0.6535	0.9315	0.9224	0.5628	0.5749	0.5775	0.5775	0.5775	0.9286	8ufy-assembly1_A	0.9807	homomultimer	8ufy-assembly1_A	0.9807	homomultimer	8ufy-assembly1_A	0.9807	homodimer	homomultimer	0.65032804	0.3012577	0.5107857896	0.6800927911579921	0.3630822466082644	0.5509388582712221	7f1y	0.9906679333333334	1	7f1y	3.0	304.0	54.0	11.0	116.0	86.0	95.0	5.267871	483.0	7f1y	2110.3516	1341.9996	3452.349200000001	0.6112798786403182	0.3887207006753546
7f3s_A	0.1017	0.1032	0.1	0.1092	0.1017	0.1017	0.1017	0.1017	0.1017	0.0971	0.0434	0.0441	0.05	0.0429	0.0434	0.0434	0.0434	0.0434	0.0434	0.0436	6mr4-assembly3	0.9709	monomer	6mr4-assembly9_E-3	0.9613	homodimer	6mr4-assembly9_E-3	0.9613	neg_heterodimer	homodimer	0.57534844	0.16381872	0.3326697616	0.6101974362440534	0.2393382549437117	0.3917173972877357	7f3s_A	0.8024099	0	7f3s_A	1.0	111.0	25.0	7.0	45.0	44.0	88.0	4.7063584	485.0	7f3s_A	727.6919999999998	602.6559999999998	1330.3459999999998	0.5469945412697147	0.4530069620985818
7f42	0.2172	0.2351	0.0455	0.0921	0.2172	0.2162	0.2073	0.2063	0.2063	0.0417	0.0373	0.0298	0.0455	0.0921	0.03	0.03	0.0373	0.0373	0.0313	0.0417	4f0e-assembly1_D-3	0.9718	homodimer	4f0e-assembly1_D-3	0.9718	homodimer	4f0e-assembly1_D-3	0.9718	homodimer	homodimer	0.9210862	0.90022886	0.9117637104	0.923757484610177	0.9040407863213352	0.915022731011042	7f42	0.9979051333333334	1	7f42	51.0	95.0	68.0	61.0	71.0	53.0	97.0	1.0045494	1732.0	7f42	1400.0264000000002	1085.5759999999998	2485.5996	0.5632549989145478	0.4367461275742078
7f4b	0.9087	0.9655	0.0	1.0	0.9087	0.9087	0.9217	0.9016	0.9344	0.9655	0.6714	0.9655	0.0	1.0	0.9344	0.8306	0.6714	0.6714	0.7327	0.9655	3do5-assembly1_A	0.8819	homodimer	3do5-assembly1_A	0.8819	homodimer	3do5-assembly1_A	0.8819	homodimer	homodimer	0.94722867	0.941667	0.9441190348	0.9484039491305244	0.9426567766784286	0.9455485582806642	7f4b	0.9987088333333332	1	7f4b	98.0	132.0	115.0	112.0	115.0	78.0	99.0	0.8169769	1445.0	7f4b	1835.7124	1170.4503999999995	3006.163999999999	0.6106494522587591	0.3893501485614225
7f5i	0.6	0.5108	0.0	0.5625	0.6	0.6	0.5157	0.5035	0.5143	0.544	0.4517	0.4388	0.0	0.4375	0.4429	0.4336	0.4517	0.4517	0.4215	0.48	6ssc-assembly1	0.9104	monomer	7xfy-assembly1_A	0.8074	homodimer	7xfy-assembly1_A	0.8074	monomer	homodimer	0.8309568	0.24150869	0.5672859888	0.837512253758918	0.3063693098734885	0.5990877495283052	7f5i	0.7483257666666667	0	7f5i	1.0	333.0	53.0	25.0	168.0	118.0	96.0	1.1618723	1178.0	7f5i	817.3964	814.0724000000004	1631.4659999999997	0.5010195738066255	0.4989821424412157
7f6u	0.3939	0.1617	0.0	0.0	0.3939	0.3939	0.3939	0.3697	0.353	0.0474	0.3235	0.0957	0.0	0.0	0.3077	0.3072	0.3235	0.3235	0.3235	0.0365	7f6s-assembly1	0.9994	monomer	1mrp-assembly1_A-2	0.7923	homodimer	1mrp-assembly1_A-2	0.7923	monomer	homodimer	0.7060791	0.2906635	0.4980480108	0.7273423607388383	0.3531984616336553	0.5402910321694893	7f6u	0.9256573333333334	0	7f6u	2.0	113.0	34.0	12.0	46.0	43.0	85.0	3.8143883	378.0	7f6u	1128.0476	1027.3244000000002	2155.3716000000004	0.5233657156844786	0.4766344698983693
7f6w	0.8708	0.8649	0.8182	0.831	0.8708	0.8726	0.9182	0.9262	0.8919	0.8938	0.6271	0.8176	0.8182	0.831	0.7883	0.7169	0.6271	0.6307	0.7033	0.8496	6agt-assembly2_C	0.9624	homodimer	6agt-assembly2_C	0.9624	homodimer	6agt-assembly2_C	0.9624	homodimer	homodimer	0.939878	0.93325615	0.93691281	0.9393660270512872	0.9327533315820986	0.9364518108262496	7f6w	0.9975635333333334	1	7f6w	280.0	351.0	314.0	305.0	322.0	234.0	99.0	0.87602514	1870.0	7f6w	5590.5328	3645.4524000000006	9235.9864	0.6052989424064115	0.3947009276670222
7fbg	0.6861	0.1579	0.0	0.1579	0.6861	0.6861	0.6875	0.5556	0.1579	0.1579	0.4964	0.1579	0.0	0.1579	0.1579	0.4	0.4964	0.4964	0.4844	0.1579	6t0y-assembly1	0.9617	monomer	1rw0-assembly1_A	0.8946	homodimer	1rw0-assembly1_A	0.8946	monomer	homodimer	0.25773728	0.13573682	0.1755270824	0.3226134404943578	0.2149463687484116	0.2503387314590863	7fbg	0.7937857333333334	0	7fbg	1.0	16.0	1.0	0.0	7.0	10.0	78.0	12.911792	38.0	7fbg	646.262	721.2816	1367.5440000000003	0.4725712664455401	0.5274284410593003
7fcc	0.6262	0.5926	0.0	0.6667	0.6262	0.6262	0.6171	0.5637	0.5475	0.5938	0.2692	0.5	0.0	0.5	0.1219	0.139	0.2692	0.2692	0.2547	0.5	7fch-assembly2_D	0.8598	homodimer	7fch-assembly2_D	0.8598	homodimer	7fch-assembly2_D	0.8598	monomer	homodimer	0.75556195	0.15342452	0.2937178544	0.7592280039179066	0.2279708775005	0.3506327842330271	7fcc	0.6081152	0	7fcc	2.0	361.0	55.0	5.0	234.0	149.0	98.0	0.8099507	1619.0	7fcc	1471.8832	754.7460000000001	2226.6284	0.6610367495537199	0.3389636097338919
7fco	0.545	0.3738	0.0	0.2778	0.545	0.545	0.545	0.5429	0.3786	0.3217	0.4596	0.3663	0.0	0.2778	0.3611	0.4571	0.4596	0.4596	0.4596	0.3178	5buk-assembly1	0.9775	monomer	8gu0-assembly1_B	0.8315	homodimer	8gu0-assembly1_B	0.8315	homodimer	homodimer	0.9179212	0.9012822	0.9081294952	0.921671217956666	0.9059378281181916	0.9124911932685592	7fco	0.9977975666666667	1	7fco	59.0	74.0	67.0	62.0	72.0	52.0	99.0	1.178161	751.0	7fco	1319.4696	747.8796000000009	2067.3507999999983	0.6382417536491636	0.3617574724134876
7fev	0.4272	0.3595	0.0	0.0	0.4272	0.4272	0.4081	0.3379	0.4	0.3583	0.3908	0.3535	0.0	0.0	0.369	0.3139	0.3908	0.3908	0.3777	0.3583	5k1u-assembly1	0.797	monomer	9em0-assembly1_A	0.7816	homodimer	9em0-assembly1_A	0.7816	monomer	homodimer	0.51678526	0.1992031	0.3101661123999999	0.5581873239201436	0.2730306540104248	0.3725445126028417	7fev	0.7257049166666667	0	7fev	24.0	63.0	16.0	0.0	52.0	52.0	78.0	8.781943	173.0	7fev	1549.8743999999992	1238.0836000000002	2787.9580000000005	0.5559174133900148	0.4440825866099848
7few_B	0.7386	0.963	0.0	0.0	0.7386	0.7442	0.7389	0.683	0.7598	1.0	0.5812	0.8889	0.0	0.0	0.676	0.6113	0.5812	0.584	0.5722	1.0	3iwz-assembly1_D	0.7871	homodimer	3iwz-assembly1_D	0.7871	homodimer	3iwz-assembly1_D	0.7871	neg_heterodimer	homodimer	0.89862007	0.8731582	0.8881686212	0.8993871887762388	0.8739827043392518	0.8891154910661859	7few_B	0.9976898333333334	0	7few_B	100.0	117.0	106.0	104.0	110.0	84.0	98.0	0.9368794	1403.0	7few_B	2616.3812000000003	975.8224000000002	3592.2048	0.7283496753859914	0.2716499905573313
7ff0	0.7347	0.9032	1.0	0.9796	0.7347	0.7362	0.7454	0.6611	0.7488	0.9596	0.5663	0.7984	1.0	0.9184	0.6791	0.5872	0.5663	0.566	0.5642	0.8384	4i02-assembly2_C-2	0.9487	homodimer	4i02-assembly2_C-2	0.9487	homodimer	4i02-assembly2_C-2	0.9487	homodimer	homodimer	0.8976234	0.8683166	0.8873382876	0.8984042189168469	0.8692332607298824	0.8882890219968342	7ff0	0.9969771	1	7ff0	95.0	116.0	105.0	98.0	108.0	84.0	98.0	0.9306446	1454.0	7ff0	2618.5188	972.5188	3591.0408	0.7291810218363433	0.2708180870571005
7fg9	0.7173	0.411	1.0	0.75	0.7173	0.7173	0.7074	0.487	0.4272	0.3368	0.6365	0.3988	1.0	0.7083	0.3756	0.4318	0.6365	0.6365	0.638	0.3263	7fga-assembly2_D-3	0.9897	homodimer	7fga-assembly2_D-3	0.9897	homodimer	7fga-assembly2_D-3	0.9897	homodimer	homodimer	0.873733	0.858647	0.8675152128000001	0.8766123357052124	0.8620854891750466	0.8708949454914934	7fg9	0.9867553666666669	1	7fg9	65.0	84.0	77.0	72.0	80.0	60.0	98.0	0.97791976	2106.0	7fg9	1449.3592	759.4888000000003	2208.8452	0.6561615091904132	0.3438397584402928
